ln(alpha),alpha,ln(Beta),Beta,-2 ln(Likelihood)
-1.418115939,0.24216985,0.576477177,1.779757604,-30.21115905
-0.889360037,0.410918641,1.748501845,5.745987845,-20.44964587
-0.956174524,0.384360439,0.986073798,2.680688858,-15.67496008
-1.077895371,0.340311001,1.76788599,5.858455427,-31.43403383
-1.482396018,0.227092917,0.674986155,1.964005785,-20.05544163
-0.673026298,0.510162336,2.748924739,15.62582101,-28.43331858
-1.120072578,0.326256115,1.479813692,4.392127315,-28.45992953
-1.433492135,0.238474681,0.492159382,1.635844822,-31.59915781
-0.859333551,0.423444192,1.802817265,6.066714955,-19.04778292
-1.309930799,0.269838729,0.708724789,2.031399144,-36.26430807
-1.053302451,0.348784003,1.934341222,6.919484151,-17.57075768
-1.383740243,0.250639346,0.650476028,1.916452898,-24.18191477
-0.970257002,0.378985626,1.990977591,7.32268886,-26.26607417
-1.379233004,0.251771587,0.963422393,2.620650037,-19.41963547
-1.430936142,0.239085,0.371302677,1.449621775,-21.47850562
-1.036068633,0.354846977,1.824976977,6.202652215,-27.82075559
-1.512214827,0.220421242,0.308700495,1.361654487,-31.10951985
-1.120199477,0.326214716,0.442825846,1.557101135,-13.11764582
-1.255331238,0.284981436,0.839293594,2.314731259,-26.67842866
-0.559977449,0.571221946,2.547121353,12.77028967,-21.41984579
-0.544246103,0.580279089,3.011784268,20.32363039,-12.3393209
-1.247822725,0.287129276,-0.016324362,0.983808158,-22.91131857
-1.102897271,0.331908062,1.838633665,6.287940954,-22.60176233
-1.202026617,0.300584425,1.6144567,5.025157015,-41.60349301
-0.821461473,0.439788446,2.027513619,7.595178355,-17.4006129
-0.748411554,0.473117478,1.598515619,4.945685691,-31.27776727
-1.292168477,0.274674511,0.901678981,2.463736206,-32.62647383
-1.324650103,0.265895979,0.539233612,1.714692239,-22.18898126
-1.661286004,0.189894618,-0.249126776,0.779481147,-26.0654568
-1.142492665,0.319022813,1.250854464,3.493326605,-21.36306152
-1.422068503,0.241214547,0.696843631,2.007406581,-24.33837266
-1.511740014,0.220525926,0.608088955,1.83691761,-23.85198527
-0.639727753,0.527435997,2.5311835,12.56837201,-25.23993134
-1.039739325,0.353546831,1.68006089,5.36588269,-27.2203294
-1.28560032,0.276484555,1.070613285,2.917168006,-24.89774191
-0.991432157,0.371044916,1.935579029,6.92805444,-21.95755664
-0.81909835,0.440828949,2.465186485,11.76567606,-28.11670538
-1.253260262,0.285572237,1.164400231,3.204000648,-21.14845803
-1.252393476,0.285819874,1.151255784,3.162161408,-28.16586492
-1.557566363,0.210648089,0.187972619,1.206800471,-36.81689377
-1.037287044,0.354414891,2.000070649,7.389578149,-28.61549928
-0.769552091,0.463220502,1.866892734,6.468166829,-36.20113884
-0.832269758,0.435060682,1.993318596,7.339851395,-14.89728872
-1.192619366,0.30342544,1.317966533,3.735816987,-20.81256257
-1.211900924,0.297630968,0.815370947,2.260013862,-19.42868056
-1.159270542,0.313714939,0.349378597,1.41818601,-11.95130578
-1.244692775,0.288029384,0.880831295,2.412904708,-26.8654678
-1.62585878,0.196742644,-0.568440411,0.566408114,-39.79039298
-1.010735351,0.363951249,1.294028112,3.647449337,-14.79068171
-1.243747361,0.28830182,1.470516451,4.351481888,-25.97131981
-1.152675999,0.315790582,0.522710152,1.686592384,-14.68587016
-1.062038152,0.3457504,1.034643926,2.814104029,-18.21903048
-1.171229678,0.309985524,1.221363642,3.391809796,-37.08987982
-0.840132303,0.431653411,2.116004866,8.297919878,-11.30148327
-1.11093246,0.329251804,0.620470823,1.859803475,-34.14437165
-0.954167969,0.385132453,1.28663146,3.620569958,-13.60312585
-0.990086712,0.371544472,1.334158477,3.796799509,-23.25318145
-1.200297321,0.301104674,1.581604853,4.862753559,-18.89047134
-0.89709749,0.407751447,2.285904781,9.834580345,-22.6045016
-1.125238747,0.324574967,1.600449261,4.955258126,-21.20132513
-0.674691964,0.509313283,2.478833368,11.92734147,-11.00599585
-1.324573652,0.265916308,0.669996216,1.954229925,-16.50099662
-1.125377213,0.324530027,1.352311602,3.866352679,-22.78534371
-1.547300404,0.212821732,0.359952841,1.433261822,-28.8886931
-0.915458752,0.40033293,2.256865095,9.553094128,-14.74878963
-1.286899184,0.276125672,0.461066827,1.58576482,-19.89647187
-1.004304673,0.366299244,1.464903083,4.327123846,-21.9580801
-0.997098255,0.368948484,1.765795561,5.846221532,-20.29329699
-0.772784634,0.46172554,2.418489128,11.22888109,-20.04516826
-1.305690619,0.270985323,1.330423697,3.782645743,-31.27516691
-1.036421519,0.354721779,1.407348198,4.085108131,-20.24769592
-1.338499793,0.262238786,1.089121073,2.971661052,-24.45649905
-0.868432359,0.41960883,1.939911459,6.958134863,-28.96621986
-1.402909701,0.245880483,1.687039999,5.403462754,-24.41060079
-1.01166194,0.363614172,2.49330782,12.10123871,-25.13133237
-1.292600704,0.274555815,0.746976219,2.11060834,-28.70799665
-0.702603836,0.495293959,1.980527741,7.246566288,-12.69072508
-1.251531987,0.286066211,1.019418239,2.771581896,-36.47324526
-1.317854345,0.267709097,0.833280913,2.300855277,-17.78760196
-1.158581633,0.313931135,0.806762633,2.240642451,-35.00611728
-0.960332576,0.382765566,2.027706491,7.596643393,-30.8113695
-1.528294203,0.216905349,0.127833195,1.136363436,-29.64737021
-0.62109851,0.537353824,2.278177307,9.758876751,-21.57104302
-0.256439726,0.773801634,4.319193726,75.12803011,-8.649464112
-1.160150211,0.313439095,1.687045622,5.403493136,-26.5004673
-1.507927817,0.221368219,0.792682151,2.209314202,-32.03783788
-0.595943682,0.551042312,2.47819298,11.9197058,-21.80067119
-1.325503542,0.26566915,1.106663463,3.024251016,-29.83723375
-0.907471565,0.403543268,2.106457665,8.219074941,-22.6689423
-1.161694585,0.312955402,1.21851181,3.382150705,-22.60743866
-0.647697388,0.523249231,1.66977244,5.310959096,-22.62680407
-1.107823806,0.330276926,1.949130889,7.022581527,-25.4575988
-0.731290264,0.481287601,2.210337872,9.118796863,-22.25781578
-1.676764546,0.186977957,-0.42471928,0.653953337,-27.14091767
-1.14506379,0.318203619,0.838981345,2.3140086,-26.01307173
-1.664024102,0.189375379,0.191544247,1.211118421,-31.05010203
-1.396800733,0.247387157,1.242736066,3.465081199,-33.13971344
-1.053963346,0.34855357,1.800384573,6.051974445,-17.15330147
-1.203227709,0.300223612,1.581472313,4.862109091,-16.40903909
-1.810957182,0.163497565,-0.062411052,0.939496625,-44.79921802
-1.073245782,0.341896991,1.428792465,4.173656311,-29.81419685
-0.56269885,0.569669535,2.125853524,8.380047008,-17.21468001
-1.305640041,0.270999029,1.815546673,6.144434257,-28.95136753
-1.420708083,0.241542924,0.844817605,2.327553241,-29.76459076
-1.156270973,0.314657362,1.550080816,4.711850959,-28.98872061
-0.456203338,0.633684971,3.633514614,37.84559582,-16.59573619
-0.906583932,0.403901625,2.291464843,9.889413519,-20.65710329
-0.970160606,0.37902216,1.712653921,5.543654392,-23.69855672
-0.891953602,0.409854278,2.004475788,7.422202066,-21.80675581
-1.099409712,0.333067632,1.68192533,5.375896387,-18.95574755
-1.083604257,0.338373739,1.417200358,4.125554181,-27.23501708
-1.20660193,0.299212298,1.29805273,3.66215851,-24.19827252
-1.079129406,0.339891304,1.567888008,4.796507303,-20.25636205
-0.803536317,0.447742801,2.506088118,12.25688865,-12.35832706
-1.038883606,0.353849497,1.072584621,2.922924396,-25.87884472
-1.541353467,0.21409114,0.071036064,1.073619944,-36.38313847
-1.2080415,0.298781871,1.562068773,4.768676358,-33.17476757
-0.827033086,0.437344928,1.991806307,7.328759806,-16.50855161
-1.366595494,0.254973543,0.554058662,1.740302,-28.66034975
-0.915253602,0.400415067,1.678512289,5.357579509,-23.87980416
-1.118656378,0.326718486,1.497761324,4.471667242,-23.5337011
-1.003207885,0.366701217,1.316445685,3.730139695,-20.96483381
-1.383826071,0.250617835,0.52327833,1.687550939,-40.20272534
-1.305488263,0.271040164,0.239955928,1.271193125,-23.66399619
-1.540290179,0.214318902,0.534087292,1.705890552,-31.54794243
-0.95259774,0.385737675,2.172999138,8.784590774,-16.43552326
-1.430601787,0.239164953,0.383430942,1.467310219,-31.39069205
-0.703818515,0.494692701,2.39987384,11.02178578,-23.61391933
-1.445097689,0.235723048,0.626240282,1.870564547,-30.29154902
-0.514476628,0.597813391,2.764432582,15.87003249,-23.07974666
-1.04868759,0.350397313,1.093422564,2.984471156,-29.1237845
-1.024280239,0.359054806,1.145428295,3.143787537,-32.53721958
-1.335387015,0.263056349,0.491036356,1.634008757,-26.29719808
-1.461289095,0.231937093,0.293819567,1.341541823,-18.12319857
-1.053935744,0.348563191,0.889949647,2.435007039,-20.79536771
-1.346073969,0.260260047,1.071893128,2.920903913,-29.74547246
-1.234198891,0.291067846,1.226568176,3.409508601,-19.60267382
-0.936411524,0.392032112,1.619553165,5.050832922,-30.42989465
-1.315146889,0.26843489,1.141307262,3.130858544,-24.58548983
-0.815165807,0.442565941,2.032566129,7.633650175,-18.00393505
-0.711233123,0.491038313,2.689683402,14.72701265,-13.87192496
-0.952356729,0.385830653,1.148041759,3.152014459,-47.31371336
0.192091966,1.211781954,3.746455173,42.37061894,-9.33359331
-1.038387708,0.354025014,1.253851111,3.503810571,-23.69437643
-1.064535064,0.344888168,1.640719382,5.158879381,-21.41114506
-1.210162479,0.298148833,1.239906258,3.455289543,-21.83381495
-1.222079084,0.294616996,0.945326236,2.573652861,-24.51749364
-0.788687957,0.45444065,2.675309155,14.5168371,-25.24356283
-1.071409324,0.342525448,2.052721575,7.789070825,-29.66448134
-0.970983592,0.378710358,1.702398053,5.487089957,-24.9256652
-1.505519548,0.221901975,0.483458456,1.6216732,-23.62230705
-1.168611444,0.310798203,1.067871881,2.909181821,-21.43790589
-1.374786643,0.252893547,0.52867335,1.696679915,-27.09059219
-1.076529085,0.340776281,0.712677943,2.039445471,-20.52756885
-0.674573518,0.509373613,2.889795878,17.98963715,-25.13140677
-0.989457919,0.37177817,1.812781829,6.127469315,-23.99049004
-0.873250675,0.417591885,1.915417929,6.789775849,-18.20082462
-0.246425303,0.781589742,3.531801263,34.18548924,-5.529920311
-1.03359576,0.355725554,1.679733728,5.364127464,-25.19464252
-1.174343704,0.309021723,1.805336878,6.082020005,-22.94140617
-1.207579528,0.298919932,1.414974764,4.116382582,-20.67683553
-0.895223775,0.408516173,2.005825911,7.432229725,-18.62417259
-1.164200546,0.31217213,1.980074747,7.243284379,-18.41372994
-0.442032674,0.642728635,3.184209931,24.14820212,-18.02168665
-1.719193036,0.179210706,-0.676933665,0.508172834,-29.41768699
-0.805958602,0.446659553,0.898635885,2.456250216,-26.02045824
-0.673189389,0.51007914,2.331693483,10.29536179,-10.79536902
-1.072651692,0.342100169,1.58529173,4.88071502,-22.86869249
-1.199265182,0.301415616,0.245733408,1.278558674,-32.04778497
-1.419970854,0.241721062,0.705510578,2.024880281,-24.55095874
-1.390760083,0.248886059,0.369278593,1.446690585,-31.61272002
-1.079652715,0.339713483,1.423069075,4.149837077,-19.56152986
-1.198660134,0.301598042,0.835763429,2.306574283,-23.55852577
-1.069953233,0.343024559,1.901847223,6.698256194,-13.62132532
-0.996361367,0.369220458,1.631055814,5.109266304,-27.16849544
-0.884130647,0.413073123,1.183497866,3.265777498,-31.70397775
-0.895718963,0.408313931,2.035935329,7.659412848,-18.621677
-1.354799221,0.25799909,1.063037709,2.895152276,-29.20096561
-1.13376468,0.321819426,2.067117728,7.902014508,-21.91188149
-1.111354612,0.329112839,1.05899376,2.883468068,-26.88653711
-0.51926024,0.594960513,3.523868689,33.91538306,-10.22670307
-1.624289043,0.197051721,-0.693635489,0.499755905,-31.94940736
-0.68202139,0.505593956,2.173360822,8.787768591,-8.730701014
-1.215545362,0.296548244,0.623472014,1.865393484,-28.15360097
-0.801052793,0.448856163,1.641729178,5.164091428,-20.16494654
-1.242384638,0.288694963,1.336410082,3.805358032,-30.30000038
-1.372630979,0.253439288,1.125930739,3.08308506,-25.43923812
-0.853364809,0.425979179,1.370427263,3.937032483,-16.33598291
-0.616140615,0.540024584,2.159454745,8.666410962,-20.25430741
-1.242384638,0.288694963,1.336410082,3.805358032,-30.30000038
-0.613497752,0.541453683,2.303838452,10.01254145,-24.2738419
-1.237719869,0.290044805,0.585108473,1.795185704,-20.63625357
-1.44549272,0.235629948,0.35482419,1.42592994,-37.61144646
-1.262995735,0.282805546,0.391842812,1.479705101,-26.37708659
-1.469645751,0.23000695,0.871185192,2.389741479,-25.98322712
-1.32659371,0.265379684,1.266346106,3.547865326,-30.76795084
-1.417818755,0.24224183,1.182736663,3.263292526,-25.57424705
-0.722190175,0.48568735,2.240667306,9.399601607,-13.00950223
-1.068957076,0.343366436,1.621011949,5.058206375,-29.58705024
0.139011043,1.14913679,3.820230597,45.61472571,-8.59883183
-1.453150954,0.233832331,0.45331217,1.573515315,-28.72639838
-1.063498095,0.345245992,1.308910957,3.702139726,-17.52143549
-0.908977733,0.402935922,1.535448403,4.64340718,-29.47408885
-1.459847327,0.232271734,0.001815461,1.00181711,-19.4533037
-1.011766431,0.36357618,2.341904915,10.40103078,-20.42208468
-1.396307514,0.247509203,0.161791709,1.175615345,-24.08432666
-1.090716091,0.335975818,1.119055624,3.061961194,-18.93501321
-1.327548468,0.265126431,0.515895368,1.675137695,-28.27429898
-1.063412321,0.345275607,1.909579417,6.750249163,-13.63809725
-1.375554337,0.252699476,0.967979678,2.632620342,-28.85610502
-1.137446613,0.320636687,0.990411504,2.692342155,-22.91898154
-1.418955425,0.241966637,0.270030015,1.31000377,-27.14218395
-1.405218195,0.245313524,0.163106449,1.177161991,-30.58672724
-1.599796576,0.201937593,0.054442024,1.055951254,-20.19657197
-0.415722988,0.659863035,1.979923127,7.242186236,-14.87916856
-0.988658889,0.372075351,1.937355076,6.940369919,-25.67092644
-0.910177693,0.402452705,1.535982624,4.64588845,-16.98301468
-0.42860403,0.65141782,2.782347853,16.15691051,-17.96566016
-1.214898989,0.296739987,0.820513246,2.271665462,-20.10794636
-1.027206981,0.358005482,2.008449127,7.451751658,-20.32518482
-1.284991182,0.276653023,0.914514008,2.495562134,-21.07767492
-0.763138827,0.466200804,2.440189485,11.47521492,-28.95007353
-0.813388353,0.443353281,0.594366956,1.81188358,-25.82090035
-1.110341002,0.3294466,0.790798756,2.205157106,-21.70609224
-1.518021182,0.219145107,0.603321471,1.828180978,-41.89252002
-1.247695366,0.287165847,0.853153153,2.34703576,-18.77078615
-1.249124683,0.286755689,0.8471685,2.333031512,-33.40615082
-1.474805804,0.228823159,0.276021518,1.317876222,-30.04050074
-1.05694764,0.347514934,1.317728145,3.73492652,-26.52695563
-1.718913429,0.179260822,0.040129248,1.040945306,-39.82335608
-1.579050374,0.20617079,0.442351694,1.556363007,-32.65371006
-1.450179527,0.23452818,1.572850322,4.820368235,-29.40093976
-0.856417511,0.424680774,1.800887262,6.055017471,-20.65641253
-0.394292189,0.674157046,3.279120513,26.55240992,-14.56461298
-0.851410689,0.426812407,2.103138855,8.191842606,-14.67303099
-1.173005657,0.309435485,0.738847524,2.09352139,-17.00645778
-1.113014416,0.328567029,1.631249489,5.110255942,-18.59138519
-1.392102999,0.24855205,0.189152775,1.208225525,-27.5192952
-1.088666243,0.336665224,1.705456854,5.503899572,-26.99966489
-0.774279233,0.461035961,1.406196617,4.080406506,-10.37864467
-0.795786113,0.45122638,2.0942659,8.11947827,-19.52621327
-1.279158397,0.278271396,1.06818103,2.910081332,-21.65728676
-1.049054737,0.350268689,1.667866652,5.300847176,-19.50266562
-1.135217563,0.321352199,1.879346096,6.549220897,-21.23055375
-0.868081733,0.419755982,2.056104058,7.815461835,-20.57670816
-1.162168073,0.312807256,0.935616688,2.548784777,-13.73333532
-0.879319369,0.415065322,1.617404454,5.039991796,-17.39849026
-1.183846665,0.306099011,1.625579774,5.081364224,-27.77303506
-0.899720744,0.406683212,2.585143677,13.26519485,-12.27342895
-1.052431263,0.349087992,1.058042479,2.880726384,-13.86738283
-1.019753948,0.360683676,2.335510309,10.33473249,-22.18801493
-1.292915851,0.274469304,1.49484132,4.458629001,-18.31842842
-0.867692609,0.419919351,2.23120911,9.311117441,-14.24959145
-0.667216612,0.513134846,2.194890795,8.979020448,-21.35521944
-1.345685129,0.260361266,0.152497193,1.164739192,-24.97067858
-0.799892153,0.449377425,1.78523269,5.960966845,-13.80603109
-0.98951383,0.371757384,1.512926322,4.539996866,-15.53102998
-0.636710791,0.529029654,2.53272415,12.58775039,-10.84761171
-1.191379162,0.303801983,0.83936433,2.314895,-21.50659253
-1.062895319,0.345454161,1.778343689,5.920042861,-21.22122704
-0.801854197,0.448496592,2.343115699,10.41363181,-10.91611882
-1.021506371,0.360052159,2.641541198,14.03481738,-23.2328738
-0.653499797,0.520221916,2.9542359,19.18705629,-20.43693177
-1.164331718,0.312131184,0.504722738,1.656526165,-24.74672434
-0.717446116,0.487996954,2.374931965,10.75028177,-32.93190562
-1.124904003,0.324683634,1.613038335,5.018034558,-26.15675149
-0.896895615,0.407833769,2.144423933,8.537121867,-21.86841201
-1.207024888,0.299085771,1.419749668,4.136084916,-23.3261686
-1.613435511,0.199202076,0.486227328,1.626169628,-41.50818112
-0.876704374,0.416152136,1.753264052,5.773416685,-15.6078511
-1.127838005,0.323732408,0.73898246,2.0938039,-31.64761743
-0.402287538,0.668788416,2.415364005,11.19384423,-20.48628185
-1.193187865,0.303252992,1.618565951,5.045849133,-21.80028226
-0.931893733,0.393807238,1.056218581,2.87547702,-12.61249904
-0.910837892,0.402187094,2.102233941,8.184433043,-18.48326091
-1.34609623,0.260254253,1.676834279,5.348596975,-25.32639607
-1.389779478,0.249130237,1.271829292,3.567372362,-31.87313191
-0.910032741,0.402511045,1.548195752,4.702977184,-28.40003755
-0.966513507,0.380407015,1.995431823,7.355378564,-12.88322679
-0.844155998,0.429920059,1.708753276,5.522072685,-19.4398604
-0.986298713,0.372954551,1.474452781,4.368644513,-23.92254468
-0.6839047,0.504642662,2.164084922,8.706631024,-29.28535248
-0.990036495,0.371563131,1.647787069,5.195469879,-37.43108431
-1.052482951,0.349069949,1.647984644,5.196496475,-21.52933641
-1.033709049,0.355685257,1.826875617,6.214440001,-19.01523658
